,useless,pr_min_color,pr_min,pr_avg,rc_min_color,rc_min,rc_avg,colorspace,degree,regularization
38,0.029914529914529916,Grey,0.6774193548387096,0.8791990825911398,Grey,0.5526315789473685,0.8238765680734103,HSRGa,4,0.1
572,0.026709401709401708,Silver,0.7409638554216867,0.8791765995860706,Grey,0.5,0.8145106050133595,VRBbCb,4,0.1
497,0.028846153846153848,Grey,0.6571428571428571,0.8791423063712931,Grey,0.6052631578947368,0.829903837389145,SGabCb,4,0.1
531,0.028846153846153848,Grey,0.71875,0.8790990307231973,Grey,0.6052631578947368,0.8289101218860851,SLbYCr,4,0.1
456,0.029914529914529916,Grey,0.6875,0.8790387446661071,Grey,0.5789473684210527,0.8294109932414755,SRLbCb,4,0.1
45,0.028846153846153848,Grey,0.6666666666666666,0.879015649222652,Grey,0.5789473684210527,0.8218339823024774,HSRBb,4,0.1
55,0.030982905982905984,Grey,0.6774193548387096,0.8789758099336583,Grey,0.5526315789473685,0.8261248798115426,HSRaY,4,0.1
688,0.030982905982905984,Gold,0.7362637362637363,0.8788767455074933,Grey,0.5789473684210527,0.8235162633438508,RGLYCr,4,0.1
120,0.026709401709401708,Grey,0.625,0.8787970863754174,Grey,0.39473684210526316,0.8117405462032289,HVRGB,4,0.1
39,0.030982905982905984,Grey,0.6470588235294118,0.878324873059441,Grey,0.5789473684210527,0.8295487373030761,HSRGb,4,0.1
517,0.029914529914529916,Grey,0.6571428571428571,0.8782289521716407,White,0.5476190476190477,0.8226543887074693,SBabCb,4,0.1
44,0.029914529914529916,Grey,0.6451612903225806,0.8782256938277461,Grey,0.5263157894736842,0.8239476095316134,HSRBa,4,0.1
72,0.030982905982905984,Grey,0.7241379310344828,0.8781450780529915,Grey,0.5526315789473685,0.821424892778354,HSGLY,4,0.1
51,0.030982905982905984,Grey,0.7,0.8781018457613317,Grey,0.5526315789473685,0.8237530923591675,HSRLY,4,0.1
46,0.030982905982905984,Grey,0.6388888888888888,0.8780763545267768,White,0.5952380952380952,0.830081650403415,HSRBY,4,0.1
481,0.028846153846153848,Grey,0.6129032258064516,0.8780346986429977,Grey,0.5,0.8187554228591808,SGBbCb,4,0.1
461,0.030982905982905984,Grey,0.6764705882352942,0.8779074314818511,Grey,0.6052631578947368,0.8310723115482749,SRabCr,4,0.1
452,0.030982905982905984,Grey,0.696969696969697,0.8778681402490517,White,0.5952380952380952,0.8314158011590371,SRLaCr,4,0.1
396,0.030982905982905984,Grey,0.696969696969697,0.8777000274466149,White,0.5714285714285714,0.827578434686607,SVLaCr,4,0.1
346,0.030982905982905984,Grey,0.696969696969697,0.8776495976873101,Grey,0.6052631578947368,0.8322197622186168,SVRLCr,4,0.1
